Contador & Id Do Servidor & Data e Hora no Formato ISO & Latencia & Largura de Banda & Check \\
1, 10363, 2019-04-17 17:24:16.789848, 15, 1.3364588900746175, b97737266500d7b75fc08fe81c9f51d2153e1cd947ac0716c4f038d42b0dc92e
2, 4440, 2019-04-17 17:24:31.956331, 12, 1.700130344277497, b7f525240e67db3eaa04f03bda40b113082f06c87a6021fef834f902d3815064
3, 5227, 2019-04-17 17:24:47.115732, 11, 1.904441075354276, 0a68a0cb14a4c635642b0e50216a52838d1aadfa74aa648c108a1e6bf5c3f1d9
